TIME, PDP_Voltage, PDP_Total_Currentasfasf, PDP_DT_FL_Current, PDP_DT_FR_Current, PDP_DT_RL_Current, PDP_DT_RR_Current, Hopper_Motor_Current, Climber_Motor1_Current, Climber_Motor2_Current, Intake_Motor_Current, Shooter_Motor_Current, RIO_Loop_Time, RIO_Cpu_Load, RIO_RAM_Usage, Driver_FwdRev_cmd, Driver_Strafe_cmd, Driver_Rotate_cmd, Driver_Vision_Align_Desired, Auton_DT_FL_Desired_Velocity, Auton_DT_FR_Desired_Velocity, Auton_DT_RL_Desired_Velocity, Auton_DT_RR_Desired_Velocity, DT_Running_Closed_Loop, Robot_FwdRev_Vel, Robot_Strafe_Vel, Robot_Pose_Angle, Op_Gear_Release_Desired, Shot_State_Command, Hopper_Feed_Cmd, Intake_Speed_Cmd, Op_Intake_Desired, Op_Eject_Desired, Climb_Speed_Cmd, Shooter_Desired_Velocity, Shooter_Actual_Velocity, Shooter_Motor_Cmd, Shooter_Velocity_OK, FL_Motor_Cmd, FR_Motor_Cmd, RL_Motor_Cmd, RR_Motor_Cmd, FL_Wheel_Velocity, FR_Wheel_Velocity, RL_Wheel_Velocity, RR_Wheel_Velocity, Vision_System_Online, Valid_Vision_Target_Found, Vision_Target_Angle, Vision_Target_Range, Vision_Process_Time, Vision_CoProc_FPS, Vision_CoProc_CPU_load, Vision_CoProc_Mem_load, Vision_Align_Possible, Vision_DT_FwdRev_Cmd, Vision_DT_Rotate_Cmd, Vision_Align_On_Target, Vision_Align_State, Air_Pressure, 
sec, V, A, A, A, A, A, A, A, A, A, A, msec, %, %, cmd, cmd, cmd, bit, RPM, RPM, RPM, RPM, bit, ft/sec, ft/sec, deg, bit, bits, cmd, cmd, bit, bit, cmd, rpm, rpm, rpm, bit, cmd, cmd, cmd, cmd, rpm, rpm, rpm, rpm, bit, bit, deg, ft, msec, frames/sec, %, %, bit, cmd, cmd, cmd, states, psi, 
29.728598, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.35399999999953, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.034112500000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 65.26500000001397, 14.721036360961325, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2285166, 
29.809189, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 75.5139999999983, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.034112500000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 64.05800000001909, 14.18882488152275, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
29.835686, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27.891000000000332, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0334625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.976000000024214, 14.601311197740692, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
29.854267, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.745000000001568, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.034175000000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.976000000024214, 14.601311197740692, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
29.866729, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.137999999998868, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.033875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.976000000024214, 14.601311197740692, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
29.885797, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.52300000000028, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.031587500000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.61597469728797, 64.21999999997206, 14.603443491972527, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
29.905077, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.00299999999865, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.61597469728797, 64.21999999997206, 14.603443491972527, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
29.925698, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.459999999998246, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.028700000000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.61597469728797, 64.21999999997206, 14.603443491972527, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
29.945152, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.55100000000175, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.028800000000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.61597469728797, 64.21999999997206, 14.603443491972527, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
29.968567, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.574999999997999, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0286625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 62.76699999999255, 14.571312000939386, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
29.985437, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.76199999999838, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0292375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 62.76699999999255, 14.571312000939386, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.004961, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.125999999999522, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.030587500000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 62.76699999999255, 14.571312000939386, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.025814, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.468000000001695, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.029425, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 62.76699999999255, 14.571312000939386, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.045818, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.57600000000258, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.165999999968335, 12.061125785477634, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.066613, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.838999999999373, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027287500000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.165999999968335, 12.061125785477634, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.085746, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.677999999997297, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.029575000000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.165999999968335, 12.061125785477634, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.106036, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.815999999997047, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0318625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 62.9210000000312, 14.65609473700268, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.125197, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.824000000001831, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0340875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 62.9210000000312, 14.65609473700268, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.145147, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.33599999999879, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.034862500000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 62.9210000000312, 14.65609473700268, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.168793, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.011000000002099, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.035025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 62.9210000000312, 14.65609473700268, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.185301, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.631999999999749, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 64.11900000000605, 14.774977098778992, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.205027, 12.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.581000000000614, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0383375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 64.11900000000605, 14.774977098778992, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.225433, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.700999999999624, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.036112500000000006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 64.11900000000605, 14.774977098778992, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.245771, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.686000000001968, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 64.27799999999115, 14.487294642595803, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.266018, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.505999999998124, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.039462500000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 64.27799999999115, 14.487294642595803, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.285561, 12.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.15900000000147, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.040100000000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 64.27799999999115, 14.487294642595803, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.305527, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.596999999999298, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04020000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 64.27799999999115, 14.487294642595803, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.326658, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.111999999999341, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.041275000000000006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.12400000001071, 14.50389429562141, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.345729, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.354000000001747, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0418875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.12400000001071, 14.50389429562141, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.36716, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.859999999999644, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0398125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.12400000001071, 14.50389429562141, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.386014, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.909999999997751, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04327500000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.61597469728797, 63.02600000001257, 14.763852184310307, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.405783, 12.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.407000000002938, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04523750000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.61597469728797, 63.02600000001257, 14.763852184310307, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.42583, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.233999999999185, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.042300000000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.61597469728797, 63.02600000001257, 14.763852184310307, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.448618, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.090000000000373, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04517500000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.20100000000093, 14.721686516414485, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.466808, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.876999999999356, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0455625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.20100000000093, 14.721686516414485, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.485238, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.452999999996933, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.044425000000000006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.20100000000093, 14.721686516414485, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.505119, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.640999999998343, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0451625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.20100000000093, 14.721686516414485, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.5254, 12.450000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.699000000001121, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0462875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.20100000000093, 14.721686516414485, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
30.544705, 12.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.159000000000248, 35.1, 84.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.047325000000000006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, -16.349999999999998, 17.277205953109355, 63.37700000003679, 10.947147173446822, 94.5, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
